PFBCOLO CB Equity;ECOPETL CB Equity;GRUPOSUR CB Equity;BCOLO CB Equity;ISA CB Equity;NUTRESA CB Equity;GEB CB Equity;GRUPOARG CB Equity;PFAVAL CB Equity;PFGRUPSU CB Equity;PFDAVVND CB Equity;CEMARGOS CB Equity;PFGRUPOA CB Equity;EXITO CB Equity;BOGOTA CB Equity;CELSIA CB Equity;CORFICOL CB Equity;PFCEMARG CB Equity;CLH CB Equity;AVAL CB Equity;PFAVH CB Equity;BVC CB Equity;CNEC CB Equity;CONCONC CB Equity;ETB CB Equity
 31.980 ; 1.450 ; 40.340 ; 30.860 ; 13.400 ; 27.140 ; 2.035 ; 20.400 ; 1.320 ; 39.360 ; 32.200 ; 11.400 ; 18.700 ; 15.900 ; 68.000 ; 4.619 ; 28.333 ; 9.600 ; 11.400 ; 1.380 ; 2.755 ; 12.250 ; 9.430 ; 990 ; 495 
 31.880 ; 1.465 ; 40.660 ; 30.480 ; 13.420 ; 27.000 ; 2.040 ; 20.420 ; 1.320 ; 39.320 ; 32.240 ; 11.400 ; 18.400 ; 15.860 ; 68.000 ; 4.624 ; 28.333 ; 9.670 ; 11.500 ; 1.365 ; 2.770 ; 12.250 ; 9.440 ; 995 ; 503 
 31.980 ; 1.490 ; 40.460 ; 30.760 ; 13.620 ; 27.080 ; 2.005 ; 20.760 ; 1.330 ; 39.480 ; 32.360 ; 11.600 ; 18.640 ; 15.940 ; 68.020 ; 4.639 ; 28.626 ; 9.800 ; 11.520 ; 1.375 ; 2.830 ; 12.500 ; 9.470 ; 980 ; 495 
 32.120 ; 1.565 ; 40.060 ; 30.720 ; 13.520 ; 27.120 ; 1.995 ; 20.500 ; 1.330 ; 38.960 ; 32.400 ; 11.500 ; 18.300 ; 16.200 ; 69.000 ; 4.619 ; 28.489 ; 9.720 ; 11.520 ; 1.375 ; 2.800 ; 12.550 ; 9.500 ; 977 ; 496 
 29.900 ; 1.610 ; 39.300 ; 28.860 ; 13.400 ; 27.100 ; 2.000 ; 20.360 ; 1.290 ; 38.100 ; 31.000 ; 11.480 ; 18.480 ; 16.200 ; 68.400 ; 4.609 ; 28.333 ; 9.690 ; 11.280 ; 1.370 ; 2.730 ; 12.500 ; 9.800 ; 993 ; 497 
 28.900 ; 1.665 ; 39.100 ; 28.060 ; 13.300 ; 27.000 ; 2.015 ; 20.580 ; 1.275 ; 38.060 ; 30.580 ; 11.420 ; 18.300 ; 16.300 ; 68.300 ; 4.520 ; 28.294 ; 9.610 ; 11.000 ; 1.365 ; 2.760 ; 12.250 ; 9.790 ; 1.005 ; 501 
 29.000 ; 1.665 ; 38.620 ; 28.200 ; 13.320 ; 27.020 ; 1.995 ; 19.840 ; 1.265 ; 37.560 ; 29.980 ; 11.100 ; 18.400 ; 16.340 ; 64.200 ; 4.441 ; 27.942 ; 9.750 ; 10.780 ; 1.355 ; 2.670 ; 12.200 ; 9.570 ; 991 ; 495 
 29.060 ; 1.735 ; 38.860 ; 28.200 ; 13.420 ; 27.180 ; 2.035 ; 20.300 ; 1.295 ; 37.700 ; 29.920 ; 11.080 ; 18.220 ; 16.580 ; 65.820 ; 4.451 ; 28.274 ; 9.670 ; 10.960 ; 1.340 ; 2.800 ; 12.350 ; 9.830 ; 994 ; 500 
 28.480 ; 1.700 ; 38.320 ; 27.540 ; 13.360 ; 27.140 ; 2.050 ; 20.080 ; 1.285 ; 37.380 ; 29.440 ; 10.940 ; 18.500 ; 16.480 ; 67.220 ; 4.500 ; 28.138 ; 9.500 ; 11.000 ; 1.340 ; 2.780 ; 12.500 ; 9.710 ; 991 ; 500 
 28.180 ; 1.700 ; 37.980 ; 27.260 ; 13.340 ; 26.900 ; 2.060 ; 19.980 ; 1.280 ; 36.820 ; 29.900 ; 10.940 ; 18.240 ; 16.460 ; 67.860 ; 4.391 ; 28.509 ; 9.480 ; 10.880 ; 1.340 ; 2.725 ; 12.550 ; 9.740 ; 990 ; 491 
 28.180 ; 1.700 ; 37.980 ; 27.260 ; 13.340 ; 26.900 ; 2.060 ; 19.980 ; 1.280 ; 36.820 ; 29.900 ; 10.940 ; 18.240 ; 16.460 ; 67.860 ; 4.391 ; 28.509 ; 9.480 ; 10.880 ; 1.340 ; 2.725 ; 12.550 ; 9.740 ; 990 ; 491 
 28.620 ; 1.820 ; 38.380 ; 27.760 ; 13.460 ; 27.100 ; 2.070 ; 20.480 ; 1.275 ; 36.760 ; 29.520 ; 10.940 ; 18.300 ; 16.460 ; 67.100 ; 4.401 ; 28.314 ; 9.200 ; 10.880 ; 1.320 ; 2.635 ; 12.550 ; 9.990 ; 985 ; 499 
 29.000 ; 1.755 ; 38.800 ; 28.100 ; 13.380 ; 27.060 ; 2.060 ; 20.160 ; 1.285 ; 37.460 ; 29.880 ; 10.840 ; 18.200 ; 16.460 ; 67.000 ; 4.441 ; 28.235 ; 9.420 ; 10.820 ; 1.300 ; 2.590 ; 12.750 ; 10.000 ; 985 ; 499 
 29.280 ; 1.820 ; 38.200 ; 28.580 ; 13.360 ; 27.080 ; 2.055 ; 20.220 ; 1.275 ; 37.000 ; 30.480 ; 10.560 ; 18.480 ; 16.200 ; 67.320 ; 4.500 ; 28.235 ; 9.350 ; 10.880 ; 1.305 ; 2.620 ; 12.750 ; 10.240 ; 989 ; 495 
 29.040 ; 1.810 ; 37.920 ; 28.520 ; 13.300 ; 26.900 ; 2.060 ; 20.040 ; 1.265 ; 36.700 ; 31.460 ; 10.620 ; 18.120 ; 16.040 ; 67.360 ; 4.500 ; 28.001 ; 9.390 ; 10.780 ; 1.315 ; 2.695 ; 12.850 ; 10.000 ; 985 ; 500 
 29.040 ; 1.810 ; 37.920 ; 28.520 ; 13.300 ; 26.900 ; 2.060 ; 20.040 ; 1.265 ; 36.700 ; 31.460 ; 10.620 ; 18.120 ; 16.040 ; 67.360 ; 4.500 ; 28.001 ; 9.390 ; 10.780 ; 1.315 ; 2.695 ; 12.850 ; 10.000 ; 985 ; 500 
 28.500 ; 1.765 ; 37.700 ; 27.960 ; 13.280 ; 27.100 ; 2.060 ; 19.980 ; 1.265 ; 36.100 ; 31.260 ; 10.940 ; 18.240 ; 16.260 ; 66.360 ; 4.500 ; 27.747 ; 9.400 ; 10.960 ; 1.265 ; 2.680 ; 12.850 ; 9.980 ; 982 ; 496 
 28.620 ; 1.750 ; 38.000 ; 27.880 ; 13.200 ; 27.000 ; 2.055 ; 20.320 ; 1.270 ; 36.900 ; 31.160 ; 11.060 ; 18.420 ; 16.300 ; 66.360 ; 4.535 ; 27.766 ; 9.510 ; 11.020 ; 1.275 ; 2.730 ; 12.850 ; 10.100 ; 987 ; 500 
 28.820 ; 1.750 ; 38.120 ; 28.280 ; 13.260 ; 27.200 ; 2.065 ; 20.320 ; 1.275 ; 37.060 ; 31.260 ; 10.800 ; 18.460 ; 16.380 ; 66.360 ; 4.599 ; 28.138 ; 9.570 ; 11.160 ; 1.275 ; 2.825 ; 12.750 ; 10.040 ; 995 ; 502 
 29.120 ; 1.750 ; 39.060 ; 28.880 ; 13.260 ; 27.020 ; 2.065 ; 20.300 ; 1.290 ; 37.500 ; 30.960 ; 10.880 ; 18.500 ; 16.380 ; 66.900 ; 4.569 ; 27.903 ; 9.520 ; 11.100 ; 1.285 ; 2.875 ; 12.700 ; 10.060 ; 1.015 ; 513 
 29.300 ; 1.740 ; 39.000 ; 28.820 ; 13.480 ; 27.200 ; 2.070 ; 20.400 ; 1.285 ; 37.460 ; 30.680 ; 10.780 ; 18.540 ; 16.200 ; 67.080 ; 4.589 ; 28.040 ; 9.590 ; 11.340 ; 1.300 ; 2.865 ; 12.700 ; 9.860 ; 1.015 ; 510 
 29.540 ; 1.740 ; 39.140 ; 29.000 ; 13.420 ; 27.100 ; 2.095 ; 20.240 ; 1.290 ; 37.700 ; 30.260 ; 10.960 ; 18.380 ; 16.320 ; 67.000 ; 4.579 ; 27.864 ; 9.800 ; 11.300 ; 1.310 ; 2.880 ; 12.550 ; 9.810 ; 1.015 ; 510 
 29.540 ; 1.775 ; 39.160 ; 29.000 ; 13.460 ; 27.200 ; 2.085 ; 20.440 ; 1.275 ; 38.100 ; 30.100 ; 10.900 ; 18.400 ; 16.380 ; 67.000 ; 4.579 ; 28.216 ; 9.700 ; 11.160 ; 1.310 ; 2.875 ; 12.450 ; 9.900 ; 1.020 ; 509 
 29.440 ; 1.775 ; 39.280 ; 28.780 ; 13.540 ; 27.300 ; 2.090 ; 20.400 ; 1.275 ; 37.960 ; 30.160 ; 10.860 ; 18.500 ; 16.280 ; 67.020 ; 4.555 ; 28.274 ; 9.610 ; 11.240 ; 1.280 ; 2.885 ; 12.350 ; 9.900 ; 1.020 ; 507 
 29.520 ; 1.760 ; 39.300 ; 28.900 ; 13.500 ; 27.300 ; 2.080 ; 20.380 ; 1.280 ; 38.000 ; 30.220 ; 10.700 ; 18.400 ; 16.220 ; 67.280 ; 4.599 ; 28.392 ; 9.720 ; 11.160 ; 1.295 ; 2.875 ; 12.900 ; 9.730 ; 1.015 ; 504 
 29.120 ; 1.780 ; 39.300 ; 28.780 ; 13.580 ; 27.300 ; 2.085 ; 20.380 ; 1.275 ; 37.820 ; 29.860 ; 10.560 ; 18.380 ; 16.240 ; 67.500 ; 4.678 ; 28.235 ; 9.660 ; 10.960 ; 1.270 ; 2.820 ; 12.750 ; 9.700 ; 1.020 ; 512 
 29.380 ; 1.735 ; 39.160 ; 28.820 ; 13.780 ; 27.360 ; 2.085 ; 20.480 ; 1.260 ; 38.000 ; 29.700 ; 10.560 ; 18.380 ; 16.260 ; 67.500 ; 4.797 ; 28.392 ; 9.500 ; 10.980 ; 1.300 ; 2.840 ; 12.650 ; 9.580 ; 1.030 ; 512 
 29.360 ; 1.770 ; 39.180 ; 29.040 ; 13.780 ; 27.700 ; 2.080 ; 20.260 ; 1.255 ; 37.980 ; 29.600 ; 10.540 ; 18.300 ; 16.360 ; 67.100 ; 4.767 ; 28.333 ; 9.530 ; 11.000 ; 1.275 ; 2.900 ; 12.650 ; 9.550 ; 1.030 ; 509 
 29.200 ; 1.750 ; 39.000 ; 29.000 ; 13.800 ; 27.460 ; 2.070 ; 20.480 ; 1.235 ; 37.820 ; 29.000 ; 10.600 ; 18.560 ; 16.380 ; 67.160 ; 4.747 ; 28.450 ; 9.500 ; 10.880 ; 1.300 ; 2.900 ; 12.250 ; 9.700 ; 1.020 ; 509 
 28.980 ; 1.775 ; 39.200 ; 28.700 ; 13.840 ; 27.580 ; 2.070 ; 20.300 ; 1.250 ; 38.240 ; 29.800 ; 10.740 ; 18.420 ; 16.420 ; 67.960 ; 4.698 ; 28.333 ; 9.570 ; 11.040 ; 1.300 ; 2.940 ; 12.650 ; 9.810 ; 1.030 ; 516 
 28.780 ; 1.780 ; 38.840 ; 28.500 ; 13.960 ; 27.600 ; 2.070 ; 20.460 ; 1.245 ; 37.980 ; 29.400 ; 10.640 ; 18.340 ; 16.360 ; 67.300 ; 4.713 ; 28.509 ; 9.390 ; 11.000 ; 1.300 ; 2.935 ; 12.550 ; 9.950 ; 1.030 ; 501 
 28.900 ; 1.790 ; 39.100 ; 28.760 ; 13.860 ; 27.500 ; 2.060 ; 20.480 ; 1.250 ; 37.760 ; 29.620 ; 10.680 ; 18.300 ; 16.440 ; 67.300 ; 4.698 ; 28.431 ; 9.450 ; 10.860 ; 1.245 ; 2.930 ; 12.550 ; 10.000 ; 1.025 ; 504 
 29.420 ; 1.775 ; 38.700 ; 29.000 ; 13.720 ; 27.640 ; 2.045 ; 20.420 ; 1.245 ; 37.240 ; 29.720 ; 10.640 ; 18.460 ; 16.380 ; 66.080 ; 4.713 ; 28.196 ; 9.500 ; 10.840 ; 1.235 ; 2.995 ; 12.600 ; 9.900 ; 1.015 ; 503 
 29.380 ; 1.780 ; 38.780 ; 29.140 ; 13.680 ; 27.500 ; 2.055 ; 20.400 ; 1.255 ; 37.500 ; 29.800 ; 10.680 ; 18.680 ; 16.500 ; 66.500 ; 4.703 ; 28.157 ; 9.570 ; 10.800 ; 1.260 ; 3.080 ; 12.700 ; 9.680 ; 1.020 ; 499 
 29.380 ; 1.780 ; 38.780 ; 29.140 ; 13.680 ; 27.500 ; 2.055 ; 20.400 ; 1.255 ; 37.500 ; 29.800 ; 10.680 ; 18.680 ; 16.500 ; 66.500 ; 4.703 ; 28.157 ; 9.570 ; 10.800 ; 1.260 ; 3.080 ; 12.700 ; 9.680 ; 1.020 ; 499 
 30.080 ; 1.885 ; 39.400 ; 29.700 ; 13.700 ; 27.660 ; 2.060 ; 20.480 ; 1.270 ; 38.180 ; 29.800 ; 10.780 ; 18.600 ; 16.560 ; 66.820 ; 4.718 ; 28.235 ; 9.700 ; 10.760 ; 1.270 ; 3.050 ; 12.850 ; 9.800 ; 1.015 ; 500 
 29.840 ; 1.910 ; 39.300 ; 29.700 ; 13.900 ; 27.500 ; 2.075 ; 20.300 ; 1.270 ; 38.200 ; 29.800 ; 10.700 ; 18.600 ; 16.580 ; 67.500 ; 4.713 ; 28.411 ; 9.630 ; 10.660 ; 1.270 ; 2.995 ; 12.900 ; 9.740 ; 1.015 ; 490 
 29.720 ; 1.935 ; 39.480 ; 29.600 ; 13.920 ; 27.500 ; 2.070 ; 20.340 ; 1.270 ; 38.320 ; 29.660 ; 10.760 ; 18.600 ; 16.640 ; 67.700 ; 4.703 ; 28.353 ; 9.620 ; 10.860 ; 1.275 ; 3.000 ; 13.250 ; 9.770 ; 1.020 ; 494 
 29.220 ; 1.950 ; 39.600 ; 29.280 ; 14.280 ; 27.500 ; 2.080 ; 20.560 ; 1.285 ; 38.500 ; 29.420 ; 10.940 ; 18.460 ; 16.600 ; 67.680 ; 4.703 ; 28.333 ; 9.680 ; 10.820 ; 1.275 ; 2.995 ; 13.250 ; 9.900 ; 1.020 ; 494 
 29.180 ; 1.935 ; 39.280 ; 28.800 ; 14.120 ; 27.400 ; 2.070 ; 20.460 ; 1.285 ; 37.800 ; 29.000 ; 10.820 ; 18.480 ; 16.440 ; 66.840 ; 4.584 ; 28.333 ; 9.680 ; 10.860 ; 1.275 ; 2.980 ; 13.150 ; 9.790 ; 1.020 ; 481 
 29.620 ; 1.940 ; 39.580 ; 29.640 ; 14.060 ; 27.600 ; 2.080 ; 20.400 ; 1.280 ; 38.200 ; 29.000 ; 10.960 ; 18.600 ; 16.520 ; 67.500 ; 4.649 ; 28.411 ; 9.700 ; 10.840 ; 1.280 ; 2.950 ; 13.250 ; 9.830 ; 1.005 ; 479 
 29.640 ; 1.950 ; 39.600 ; 29.400 ; 14.100 ; 27.480 ; 2.095 ; 20.380 ; 1.280 ; 38.140 ; 29.080 ; 11.200 ; 18.680 ; 16.560 ; 67.800 ; 4.649 ; 28.333 ; 9.400 ; 10.840 ; 1.280 ; 2.960 ; 12.750 ; 9.900 ; 1.005 ; 461 
 29.500 ; 2.000 ; 39.780 ; 29.400 ; 14.020 ; 27.460 ; 2.070 ; 20.560 ; 1.280 ; 38.440 ; 29.200 ; 11.340 ; 18.800 ; 16.500 ; 67.000 ; 4.649 ; 28.372 ; 9.770 ; 10.800 ; 1.280 ; 3.000 ; 13.000 ; 10.020 ; 1.005 ; 457 
 29.660 ; 2.015 ; 39.900 ; 29.520 ; 14.060 ; 27.680 ; 2.015 ; 20.680 ; 1.295 ; 38.500 ; 29.560 ; 11.380 ; 18.960 ; 16.480 ; 68.500 ; 4.693 ; 28.431 ; 9.870 ; 10.800 ; 1.300 ; 2.970 ; 13.200 ; 10.380 ; 1.000 ; 467 
 29.600 ; 2.025 ; 40.680 ; 29.600 ; 14.280 ; 28.000 ; 2.020 ; 20.780 ; 1.295 ; 38.780 ; 29.640 ; 11.400 ; 18.600 ; 16.460 ; 68.400 ; 4.742 ; 28.235 ; 9.860 ; 10.780 ; 1.300 ; 2.990 ; 13.250 ; 10.360 ; 999 ; 467 
 29.600 ; 2.025 ; 40.680 ; 29.600 ; 14.280 ; 28.000 ; 2.020 ; 20.780 ; 1.295 ; 38.780 ; 29.640 ; 11.400 ; 18.600 ; 16.460 ; 68.400 ; 4.742 ; 28.235 ; 9.860 ; 10.780 ; 1.300 ; 2.990 ; 13.250 ; 10.360 ; 999 ; 467 
 29.500 ; 2.075 ; 40.200 ; 29.600 ; 14.220 ; 27.960 ; 2.020 ; 20.580 ; 1.300 ; 38.200 ; 29.680 ; 11.400 ; 18.880 ; 16.520 ; 67.900 ; 4.708 ; 28.118 ; 9.800 ; 10.840 ; 1.260 ; 2.955 ; 12.900 ; 10.240 ; 999 ; 460 
 29.700 ; 2.110 ; 40.200 ; 29.860 ; 14.320 ; 27.900 ; 2.020 ; 20.640 ; 1.320 ; 38.960 ; 29.800 ; 11.500 ; 19.000 ; 16.580 ; 68.200 ; 4.747 ; 28.392 ; 9.970 ; 11.000 ; 1.305 ; 2.950 ; 13.000 ; 10.460 ; 1.000 ; 467 
 29.920 ; 2.210 ; 40.300 ; 29.980 ; 14.200 ; 27.820 ; 2.015 ; 20.880 ; 1.290 ; 39.000 ; 29.940 ; 11.520 ; 19.180 ; 16.560 ; 67.460 ; 4.708 ; 28.529 ; 10.200 ; 11.000 ; 1.300 ; 2.950 ; 12.900 ; 10.460 ; 990 ; 457 
 29.920 ; 2.210 ; 40.300 ; 29.980 ; 14.200 ; 27.820 ; 2.015 ; 20.880 ; 1.290 ; 39.000 ; 29.940 ; 11.520 ; 19.180 ; 16.560 ; 67.460 ; 4.708 ; 28.529 ; 10.200 ; 11.000 ; 1.300 ; 2.950 ; 12.900 ; 10.460 ; 990 ; 457 
 29.920 ; 2.210 ; 40.300 ; 29.980 ; 14.200 ; 27.820 ; 2.015 ; 20.880 ; 1.290 ; 39.000 ; 29.940 ; 11.520 ; 19.180 ; 16.560 ; 67.460 ; 4.708 ; 28.529 ; 10.200 ; 11.000 ; 1.300 ; 2.950 ; 12.900 ; 10.460 ; 990 ; 457 
 29.980 ; 2.260 ; 39.980 ; 29.940 ; 14.140 ; 27.360 ; 2.010 ; 20.780 ; 1.290 ; 38.980 ; 30.400 ; 11.840 ; 19.160 ; 16.400 ; 67.460 ; 4.658 ; 28.822 ; 10.200 ; 10.960 ; 1.295 ; 2.990 ; 12.900 ; 10.800 ; 1.005 ; 457 
 29.900 ; 2.350 ; 39.480 ; 29.980 ; 14.240 ; 27.300 ; 2.020 ; 20.580 ; 1.275 ; 38.600 ; 30.400 ; 11.760 ; 18.520 ; 16.340 ; 67.000 ; 4.668 ; 28.392 ; 10.200 ; 10.860 ; 1.265 ; 2.960 ; 12.900 ; 10.700 ; 1.005 ; 457 
 30.780 ; 2.460 ; 39.200 ; 30.280 ; 14.140 ; 27.300 ; 2.020 ; 20.900 ; 1.300 ; 38.420 ; 30.240 ; 11.700 ; 18.740 ; 16.240 ; 68.140 ; 4.649 ; 28.353 ; 10.020 ; 10.800 ; 1.300 ; 2.980 ; 13.250 ; 10.800 ; 1.005 ; 452 
 31.100 ; 2.500 ; 40.120 ; 30.800 ; 14.200 ; 27.240 ; 2.020 ; 20.880 ; 1.325 ; 39.600 ; 30.300 ; 11.700 ; 18.880 ; 16.380 ; 68.000 ; 4.614 ; 28.450 ; 10.000 ; 10.880 ; 1.290 ; 2.975 ; 13.000 ; 10.800 ; 1.005 ; 452 
 31.100 ; 2.500 ; 40.120 ; 30.800 ; 14.200 ; 27.240 ; 2.020 ; 20.880 ; 1.325 ; 39.600 ; 30.300 ; 11.700 ; 18.880 ; 16.380 ; 68.000 ; 4.614 ; 28.450 ; 10.000 ; 10.880 ; 1.290 ; 2.975 ; 13.000 ; 10.800 ; 1.005 ; 452 
 30.800 ; 2.555 ; 41.300 ; 30.700 ; 14.280 ; 27.100 ; 2.020 ; 20.880 ; 1.290 ; 39.220 ; 30.000 ; 11.700 ; 18.600 ; 16.600 ; 67.780 ; 4.639 ; 28.450 ; 9.860 ; 11.060 ; 1.290 ; 2.930 ; 13.150 ; 10.480 ; 1.005 ; 447 
 30.520 ; 2.535 ; 40.380 ; 30.400 ; 14.280 ; 27.240 ; 2.020 ; 20.600 ; 1.275 ; 39.400 ; 29.440 ; 11.400 ; 18.980 ; 16.840 ; 67.000 ; 4.649 ; 28.704 ; 9.800 ; 11.040 ; 1.275 ; 2.880 ; 13.200 ; 10.700 ; 1.005 ; 445 
 30.040 ; 2.425 ; 39.980 ; 30.000 ; 14.320 ; 27.220 ; 2.025 ; 20.760 ; 1.280 ; 39.000 ; 29.460 ; 11.500 ; 18.900 ; 16.780 ; 66.000 ; 4.649 ; 28.607 ; 9.860 ; 10.800 ; 1.270 ; 2.880 ; 13.200 ; 10.380 ; 1.005 ; 448 
 30.200 ; 2.375 ; 39.800 ; 30.100 ; 14.400 ; 27.100 ; 2.030 ; 20.780 ; 1.280 ; 39.000 ; 29.680 ; 11.500 ; 18.900 ; 16.860 ; 66.000 ; 4.634 ; 28.646 ; 9.860 ; 10.880 ; 1.275 ; 2.860 ; 13.250 ; 10.580 ; 1.005 ; 448 
 30.000 ; 2.335 ; 39.580 ; 30.280 ; 14.260 ; 27.380 ; 2.025 ; 20.580 ; 1.270 ; 38.400 ; 29.600 ; 11.520 ; 18.520 ; 16.880 ; 65.940 ; 4.713 ; 28.235 ; 9.820 ; 10.920 ; 1.310 ; 2.900 ; 13.200 ; 10.780 ; 990 ; 443 
 31.160 ; 2.420 ; 40.620 ; 31.260 ; 14.400 ; 27.320 ; 2.035 ; 20.800 ; 1.285 ; 39.540 ; 29.720 ; 11.600 ; 18.900 ; 16.820 ; 66.900 ; 4.649 ; 27.786 ; 9.800 ; 10.900 ; 1.270 ; 2.895 ; 13.200 ; 10.520 ; 995 ; 443 
 31.260 ; 2.465 ; 40.660 ; 31.160 ; 14.580 ; 27.340 ; 2.040 ; 20.780 ; 1.270 ; 39.040 ; 30.480 ; 11.500 ; 18.800 ; 16.800 ; 67.780 ; 4.698 ; 27.845 ; 9.990 ; 10.800 ; 1.280 ; 2.890 ; 13.350 ; 10.520 ; 990 ; 441 
 31.340 ; 2.475 ; 40.500 ; 31.360 ; 14.620 ; 27.140 ; 2.055 ; 20.780 ; 1.290 ; 39.180 ; 30.740 ; 11.560 ; 18.780 ; 16.980 ; 68.000 ; 4.792 ; 28.118 ; 9.900 ; 10.800 ; 1.285 ; 2.920 ; 13.500 ; 10.220 ; 1.005 ; 441 
 31.180 ; 2.465 ; 40.800 ; 31.000 ; 14.580 ; 27.300 ; 2.065 ; 20.920 ; 1.290 ; 39.200 ; 30.720 ; 11.700 ; 18.780 ; 17.800 ; 67.980 ; 4.827 ; 28.118 ; 9.880 ; 10.880 ; 1.290 ; 2.920 ; 13.450 ; 10.300 ; 1.000 ; 458 
 30.760 ; 2.590 ; 40.800 ; 30.620 ; 14.540 ; 27.400 ; 2.050 ; 21.000 ; 1.295 ; 39.180 ; 31.100 ; 11.680 ; 18.980 ; 17.780 ; 68.000 ; 4.851 ; 27.942 ; 9.820 ; 10.960 ; 1.280 ; 2.900 ; 13.550 ; 10.340 ; 1.000 ; 469 
 30.900 ; 2.705 ; 40.940 ; 30.980 ; 14.520 ; 27.360 ; 2.040 ; 21.280 ; 1.295 ; 39.380 ; 31.320 ; 11.780 ; 19.160 ; 17.560 ; 67.520 ; 4.861 ; 27.806 ; 9.800 ; 10.940 ; 1.295 ; 2.860 ; 13.550 ; 10.360 ; 1.000 ; 480 
 31.700 ; 2.800 ; 41.280 ; 31.300 ; 14.420 ; 27.580 ; 2.050 ; 21.320 ; 1.315 ; 39.340 ; 31.820 ; 11.760 ; 19.220 ; 18.280 ; 68.100 ; 4.619 ; 27.825 ; 9.890 ; 11.040 ; 1.310 ; 2.920 ; 13.450 ; 10.200 ; 1.010 ; 493 
 32.240 ; 2.745 ; 41.100 ; 31.840 ; 14.480 ; 27.640 ; 2.055 ; 21.200 ; 1.315 ; 39.000 ; 31.980 ; 11.800 ; 19.060 ; 18.280 ; 68.100 ; 4.589 ; 27.649 ; 9.900 ; 11.080 ; 1.315 ; 2.880 ; 13.350 ; 10.120 ; 1.000 ; 493 
 32.680 ; 2.760 ; 41.000 ; 32.380 ; 14.400 ; 27.640 ; 2.060 ; 21.120 ; 1.310 ; 39.000 ; 32.300 ; 11.860 ; 18.960 ; 18.100 ; 68.080 ; 4.594 ; 27.473 ; 9.860 ; 11.060 ; 1.300 ; 2.910 ; 13.350 ; 10.100 ; 1.015 ; 490 
 32.540 ; 2.775 ; 41.600 ; 32.360 ; 14.500 ; 27.740 ; 2.060 ; 21.400 ; 1.310 ; 39.400 ; 32.400 ; 11.860 ; 19.180 ; 17.960 ; 67.960 ; 4.695 ; 27.337 ; 9.880 ; 11.100 ; 1.305 ; 2.920 ; 13.400 ; 10.000 ; 1.000 ; 488 
 32.580 ; 2.700 ; 41.240 ; 32.400 ; 14.400 ; 27.380 ; 2.050 ; 21.300 ; 1.295 ; 39.100 ; 32.140 ; 11.620 ; 18.920 ; 17.800 ; 67.700 ; 4.660 ; 26.965 ; 9.880 ; 11.040 ; 1.295 ; 2.895 ; 13.500 ; 10.140 ; 1.000 ; 488 
 32.460 ; 2.660 ; 40.120 ; 32.520 ; 14.300 ; 27.040 ; 2.030 ; 20.640 ; 1.275 ; 38.240 ; 31.880 ; 11.300 ; 18.120 ; 17.880 ; 66.700 ; 4.680 ; 26.262 ; 9.520 ; 10.920 ; 1.245 ; 2.855 ; 13.400 ; 9.780 ; 1.000 ; 473 
 32.660 ; 2.770 ; 40.700 ; 32.380 ; 14.480 ; 27.340 ; 2.025 ; 21.200 ; 1.280 ; 38.780 ; 31.820 ; 11.460 ; 18.600 ; 18.500 ; 66.020 ; 4.850 ; 26.184 ; 9.540 ; 11.000 ; 1.280 ; 2.890 ; 13.400 ; 9.850 ; 1.005 ; 473 
 32.080 ; 2.665 ; 40.800 ; 32.100 ; 14.700 ; 27.100 ; 2.045 ; 21.300 ; 1.285 ; 38.300 ; 31.680 ; 11.440 ; 18.580 ; 18.000 ; 66.160 ; 4.825 ; 26.066 ; 9.520 ; 10.980 ; 1.275 ; 2.890 ; 13.250 ; 9.810 ; 1.005 ; 477 
 31.120 ; 2.485 ; 39.660 ; 31.040 ; 14.300 ; 27.060 ; 2.025 ; 20.920 ; 1.255 ; 37.780 ; 31.000 ; 10.820 ; 18.120 ; 17.480 ; 67.380 ; 4.720 ; 25.695 ; 9.060 ; 10.800 ; 1.255 ; 2.840 ; 13.250 ; 9.900 ; 990 ; 464 
 31.280 ; 2.500 ; 39.600 ; 31.100 ; 14.220 ; 27.500 ; 2.025 ; 20.700 ; 1.260 ; 37.300 ; 31.400 ; 10.700 ; 18.160 ; 17.820 ; 67.380 ; 4.745 ; 26.106 ; 9.180 ; 10.760 ; 1.275 ; 2.830 ; 13.250 ; 9.720 ; 1.005 ; 465 
 31.560 ; 2.430 ; 40.000 ; 31.700 ; 14.360 ; 27.600 ; 2.020 ; 20.500 ; 1.260 ; 37.400 ; 31.840 ; 10.780 ; 18.320 ; 17.660 ; 66.200 ; 4.730 ; 25.695 ; 9.170 ; 10.740 ; 1.260 ; 2.825 ; 13.250 ; 9.740 ; 1.015 ; 460 
 31.200 ; 2.335 ; 39.300 ; 31.220 ; 14.180 ; 27.340 ; 2.040 ; 20.400 ; 1.240 ; 37.000 ; 31.500 ; 10.500 ; 18.000 ; 17.480 ; 66.400 ; 4.730 ; 25.402 ; 9.000 ; 10.520 ; 1.260 ; 2.835 ; 13.400 ; 9.800 ; 1.015 ; 447 
 31.260 ; 2.445 ; 38.400 ; 31.100 ; 14.000 ; 27.000 ; 2.020 ; 20.040 ; 1.245 ; 36.100 ; 31.120 ; 10.500 ; 17.640 ; 17.500 ; 66.000 ; 4.780 ; 24.972 ; 8.730 ; 10.300 ; 1.245 ; 2.845 ; 13.400 ; 9.900 ; 1.015 ; 440 
